accuracy,loss,val_accuracy,val_loss
0.9132919311523438,0.24297386407852173,0.9859353303909302,0.06007813289761543
0.9908074736595154,0.03476834297180176,0.9901546835899353,0.04341791197657585
0.9962732791900635,0.014594022184610367,0.9929676651954651,0.026983223855495453
0.9995030760765076,0.0030886747408658266,0.9929676651954651,0.04272865876555443
0.9995030760765076,0.0030518313869833946,0.9929676651954651,0.03488815948367119
0.9997515678405762,0.0019270848715677857,0.9943740963935852,0.03779910132288933
